field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,_GC_TYPE,_CLEANADDR,_X,_Y
2022050900100356,2022년 5월 9일 15시,월요일,경기도 평택시 진위면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,상해없음,승용,남,29세,경상,대,경기도 평택시 진위면,127.0807195,37.11011987
2022042600100488,2022년 4월 26일 20시,화요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,경상,승용,남,57세,상해없음,대,경기도 성남시 분당구 궁내동,127.091827,37.37017734
2022050500100088,2022년 5월 5일 08시,목요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,64세,경상,대,충청남도 천안시 동남구 신부동,127.1643944,36.82567846
2022050500100331,2022년 5월 5일 16시,목요일,경기도 평택시 월곡동,경상사고,0,0,7,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,57세,경상,대,경기도 평택시 월곡동,127.139852,37.02228982
2022050100100219,2022년 5월 1일 14시,일요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,8,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,남,29세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022051500100284,2022년 5월 15일 15시,일요일,울산광역시 울주군 삼남읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,41세,상해없음,대,울산광역시 울주군 삼남읍,129.0886016,35.53092958
2.02205E+15,2022년 5월 11일 13시,수요일,경상북도 칠곡군 지천면,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,화물,남,48세,경상,대,경상북도 칠곡군 지천면,128.4827257,35.96655654
2.02205E+15,2022년 5월 14일 04시,토요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,51세,경상,대,경기도 오산시 오산동,127.0665339,37.14866311
2022051000100579,2022년 5월 10일 21시,화요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,화물,남,70세,경상,대,경기도 성남시 분당구 판교동,127.0936883,37.39335145
2022050900100234,2022년 5월 9일 12시,월요일,부산광역시 금정구 노포동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,여,65세,상해없음,화물,남,25세,경상,대,부산광역시 금정구 노포동,129.0887511,35.2895645
2022050700100015,2022년 5월 7일 01시,토요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,73세,상해없음,화물,남,55세,중상,대,경기도 성남시 분당구 궁내동,127.091827,37.37017734
2022050500100183,2022년 5월 5일 12시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,경상,승용,여,48세,상해없음,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022050800100409,2022년 5월 8일 20시,일요일,충청북도 청주시 서원구 현도면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,48세,상해없음,승용,남,38세,경상,대,충청북도 청주시 서원구 현도면,127.4341543,36.49561819
2022052000100203,2022년 5월 20일 11시,금요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,38세,상해없음,승용,여,40세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022050400100544,2022년 5월 4일 18시,수요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,29세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022051900100395,2022년 5월 19일 17시,목요일,경기도 평택시 진위면,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,기타 - 기타,승용,남,35세,상해없음,승용,남,18세,경상,대,경기도 평택시 진위면,127.0807195,37.11011987
2022051600100345,2022년 5월 16일 15시,월요일,경상남도 양산시 상북면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,승용,남,28세,경상,대,경상남도 양산시 상북면,129.0448657,35.42717875
2022050700100109,2022년 5월 7일 10시,토요일,경기도 성남시 수정구 금토동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,31세,경상,대,경기도 성남시 수정구 금토동,127.0699918,37.41062545
2022051000100324,2022년 5월 10일 14시,화요일,울산광역시 울주군 삼남읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,23세,상해없음,화물,남,74세,상해없음,대,울산광역시 울주군 삼남읍,129.0886016,35.53092958
2022051200100512,2022년 5월 12일 19시,목요일,대구광역시 북구 노곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,승용,남,41세,경상,대,대구광역시 북구 노곡동,128.560319,35.91091686
2022051500100503,2022년 5월 15일 23시,일요일,충청남도 천안시 동남구 성남면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,35세,경상,대,충청남도 천안시 동남구 성남면,127.2325011,36.72908092
2.02205E+15,2022년 5월 13일 21시,금요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,상해없음,화물,남,64세,경상,대,충청남도 천안시 동남구 삼룡동,127.175151,36.77999845
2022050800100254,2022년 5월 8일 15시,일요일,경기도 화성시 영천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,32세,상해없음,승용,남,27세,경상,대,경기도 화성시 영천동,127.1038105,37.21057601
2022050900100094,2022년 5월 9일 08시,월요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,화물,남,52세,상해없음,승용,남,21세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2.02205E+15,2022년 5월 24일 08시,화요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,여,54세,경상,대,경상북도 칠곡군 왜관읍,128.4111579,35.9648205
2022052400100345,2022년 5월 24일 15시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,40세,경상,대,경기도 용인시 기흥구 신갈동,127.0993414,37.28104801
2022051000100418,2022년 5월 10일 16시,화요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,24세,경상,대,대구광역시 북구 금호동,128.525744,35.90473513
2022052200100376,2022년 5월 22일 18시,일요일,서울특별시 서초구 원지동,경상사고,0,0,6,0,차대차 - 기타,차로위반,건조,맑음,기타 - 기타,승용,남,56세,상해없음,승용,남,42세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022051600100526,2022년 5월 16일 19시,월요일,경상북도 구미시 원평동,중상사고,0,1,1,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승용,여,21세,중상,특수,남,30세,경상,대,경상북도 구미시 원평동,128.3361462,36.12735036
2022052200100309,2022년 5월 22일 16시,일요일,대구광역시 북구 팔달동,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,62세,상해없음,대,대구광역시 북구 팔달동,128.5408552,35.89884498
2022051200100545,2022년 5월 12일 20시,목요일,대구광역시 북구 검단동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,경상,,,,,대,대구광역시 북구 검단동,128.6204029,35.91771795
2022051500100323,2022년 5월 15일 16시,일요일,경기도 성남시 분당구 삼평동,중상사고,0,1,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,남,25세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022051700100474,2022년 5월 17일 18시,화요일,경기도 용인시 처인구 남사읍,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,화물,남,39세,경상,대,경기도 용인시 처인구 남사읍,127.1543602,37.13453934
2022052800100234,2022년 5월 28일 12시,토요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,3,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,여,40세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022052800100468,2022년 5월 28일 18시,토요일,경기도 평택시 평택동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,27세,상해없음,승용,남,58세,경상,대,경기도 평택시 평택동,127.0856607,36.99112633
2022051700100432,2022년 5월 17일 17시,화요일,경상북도 구미시 신평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,25세,상해없음,화물,남,50세,경상,대,경상북도 구미시 신평동,128.3625856,36.1210783
2022052300100013,2022년 5월 23일 01시,월요일,경기도 용인시 기흥구 보라동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,경상,화물,남,39세,경상,대,경기도 용인시 기흥구 보라동,127.112376,37.25606669
2022052600100038,2022년 5월 26일 02시,목요일,경기도 성남시 수정구 금토동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,48세,경상,대,경기도 성남시 수정구 금토동,127.0699918,37.41062545
2022052100100122,2022년 5월 21일 09시,토요일,충청남도 천안시 동남구 구성동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,55세,상해없음,승용,남,31세,경상,대,충청남도 천안시 동남구 구성동,127.1705605,36.79706163
2022051500100469,2022년 5월 15일 21시,일요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,54세,경상,대,충청북도 청주시 흥덕구 옥산면,127.3594268,36.68092518
2022060100100174,2022년 6월 1일 10시,수요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,57세,경상,대,대구광역시 북구 금호동,128.525744,35.90473513
2022052300100454,2022년 5월 23일 17시,월요일,대구광역시 동구 도동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,26세,경상,대,대구광역시 동구 도동,128.6668845,35.92587264
2022060200100191,2022년 6월 2일 11시,목요일,경상북도 경주시 서면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,중상,화물,남,67세,상해없음,대,경상북도 경주시 서면,129.0620596,35.89230481
2022052700100623,2022년 5월 27일 20시,금요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,18세,상해없음,승용,여,59세,경상,대,경상북도 칠곡군 왜관읍,128.4111579,35.9648205
2022051200100172,2022년 5월 12일 10시,목요일,경기도 용인시 처인구 남사읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승용,여,56세,경상,대,경기도 용인시 처인구 남사읍,127.1543602,37.13453934
2022052400100085,2022년 5월 24일 08시,화요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,40세,경상,대,경기도 성남시 분당구 판교동,127.0936883,37.39335145
2022052900100296,2022년 5월 29일 16시,일요일,경기도 안성시 공도읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,특수,남,66세,상해없음,승용,남,56세,경상,대,경기도 안성시 공도읍,127.1832118,37.00071006
2.02205E+15,2022년 5월 24일 22시,화요일,경상북도 김천시 아포읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,31세,상해없음,대,경상북도 김천시 아포읍,128.2349373,36.1497397
2022060600100319,2022년 6월 6일 17시,월요일,울산광역시 울주군 언양읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,51세,상해없음,승용,남,26세,상해없음,대,울산광역시 울주군 언양읍,129.1587376,35.58521245
2022052100100253,2022년 5월 21일 12시,토요일,경상북도 김천시 봉산면,중상사고,0,2,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,61세,중상,대,경상북도 김천시 봉산면,128.0324532,36.16921432
