영업상태코드,지역구
3,서울특별시 강남구 역삼동 677-22번지 지상2층 
3,서울특별시 강남구 삼성동 45-9번지 
3,서울특별시 강남구 역삼동 678-15번지 
3,"서울특별시 강남구 삼성동 143-26번지 8,9,10층 "
3,"서울특별시 강남구 역삼동 825-22번지 지상1,2층 "
3,서울특별시 강남구 신사동 588-21번지 지상2층 
3,서울특별시 강남구 삼성동 38-30번지 
3,서울특별시 강남구 역삼동 823-6번지 지하1층 
3,서울특별시 강남구 역삼동 601-15번지 지하1층 
3,"서울특별시 강남구 역삼동 736-9 2층,3층,4층 "
3,서울특별시 강남구 역삼동 736-9번지 지상1층 
3,서울특별시 강남구 역삼동 823-48번지 지하1층 
3,서울특별시 강남구 역삼동 606-28번지 
3,서울특별시 강남구 역삼동 677-21번지 
3,서울특별시 강남구 삼성동 37-22번지 
3,서울특별시 강남구 역삼동 648-17번지 
3,서울특별시 강남구 논현동 200-6번지 지상3층 
3,서울특별시 강남구 논현동 236-8번지 지하2층 
3,서울특별시 강남구 삼성동 143-1번지 지하1층 
3,서울특별시 강남구 논현동 236-8번지 
3,서울특별시 강남구 삼성동 142-22번지 
3,서울특별시 강남구 삼성동 143-27번지 지상1층 
3,서울특별시 강남구 역삼동 606번지 지상1층 
3,서울특별시 강남구 삼성동 142-23번지 
3,서울특별시 강남구 삼성동 143-33번지 지하1층 
3,서울특별시 강남구 역삼동 679-4번지 로담코빌딩 지하1층 
3,서울특별시 강남구 신사동 588-21번지 
3,서울특별시 강남구 논현동 242-52번지 지하1층 
3,서울특별시 강남구 신사동 502-11 지하1층 
3,"서울특별시 강남구 역삼동 682-20번지 , 21 지하1층 "
3,서울특별시 강남구 청담동 53-0번지 
3,서울특별시 강남구 역삼동 703-5번지 
3,서울특별시 강남구 역삼동 677-16번지 
3,서울특별시 강남구 역삼동 707-18번지 
3,서울특별시 강남구 삼성동 144-6번지 
3,서울특별시 강남구 역삼동 823-48번지 
3,서울특별시 강남구 역삼동 677-10 
3,서울특별시 강남구 역삼동 647-0번지 
3,서울특별시 강남구 역삼동 823-33번지 지하1층 
3,서울특별시 강남구 역삼동 831-11번지 지하1층 
3,서울특별시 강남구 논현동 1-0번지 
3,서울특별시 강남구 논현동 200-7번지 
3,서울특별시 강남구 신사동 513-4번지 
3,서울특별시 강남구 논현동 211-16번지 
3,서울특별시 강남구 역삼동 822-0번지 지하1층 
3,서울특별시 강남구 역삼동 832-7번지 지하1층 
3,서울특별시 강남구 역삼동 678-21번지 지하1층 
3,서울특별시 강남구 삼성동 44-9 지하1층 
3,서울특별시 강남구 역삼동 718-15번지 지하1층 
3,"서울특별시 강남구 청담동 52-3번지 지하1,3층 "
3,서울특별시 강남구 역삼동 705-23번지 
3,서울특별시 강남구 논현동 278-20번지 
3,서울특별시 강남구 역삼동 736-36번지 
3,서울특별시 강남구 논현동 204-4번지 지하1층 
3,서울특별시 강남구 역삼동 653-2번지 
3,서울특별시 강남구 논현동 5-4번지 
3,서울특별시 강남구 역삼동 653-2번지 
3,서울특별시 강남구 개포동 0번지 
3,서울특별시 강남구 논현동 201-4번지 
3,서울특별시 강남구 논현동 17-8번지 
3,서울특별시 강남구 삼성동 141-6번지 
3,서울특별시 강남구 논현동 51-6번지 
3,서울특별시 강남구 삼성동 142-33번지 
3,서울특별시 강남구 논현동 61-3번지 
3,서울특별시 강남구 신사동 563-37번지 
3,서울특별시 강남구 신사동 537-10번지 
3,서울특별시 강남구 역삼동 718-15번지 
3,서울특별시 강남구 역삼동 646-18번지 
3,서울특별시 강남구 청담동 53-4번지 지하1층 
3,서울특별시 강남구 역삼동 736-58번지 
3,서울특별시 강남구 삼성동 143-24번지 
3,서울특별시 강남구 역삼동 677-20번지 지하1층 
3,서울특별시 강남구 역삼동 677-20번지 (지하2층) 
3,서울특별시 강남구 역삼동 831-29번지 지하1층 
3,서울특별시 강남구 청담동 129-0번지 지상2 
3,서울특별시 강남구 역삼동 702-23번지 지하2층 
3,서울특별시 강남구 삼성동 8-3번지 
3,서울특별시 강남구 역삼동 702-28번지 지하1층 
3,서울특별시 강남구 삼성동 143-23번지 지하1층 
3,서울특별시 강남구 논현동 236-6번지 지하1층 
3,서울특별시 강남구 삼성동 116-0번지 
3,서울특별시 강남구 신사동 501-2번지 
3,서울특별시 강남구 논현동 206-17 지하1층 
3,서울특별시 강남구 청담동 125-20번지 모나미빌딩지하1층 
3,"서울특별시 강남구 역삼동 823-40 지상1,2층 "
3,서울특별시 강남구 역삼동 823-40 지하1층 
3,서울특별시 강남구 역삼동 820-9번지 
3,"서울특별시 강남구 삼성동 141-20번지 지상9,10층 "
3,서울특별시 강남구 청담동 132-17번지 
3,서울특별시 강남구 청담동 68-19번지 
3,서울특별시 강남구 역삼동 819-8번지 
3,서울특별시 강남구 논현동 235-9번지 
3,서울특별시 강남구 삼성동 141-10번지 
3,서울특별시 강남구 논현동 225-3번지 .4 
3,서울특별시 강남구 역삼동 823-10번지 
3,서울특별시 강남구 역삼동 735-27번지 
3,"서울특별시 강남구 삼성동 112-5번지 지하2층,지하3층 "
3,서울특별시 강남구 역삼동 823-33번지 
3,서울특별시 강남구 논현동 202-19번지 
3,서울특별시 강남구 논현동 18-2번지 렉스관광호텔 2층 
3,"서울특별시 강남구 역삼동 825-6,7번지 지하1층 "
3,서울특별시 강남구 신사동 666-15번지 
3,서울특별시 강남구 신사동 666-16번지 
3,서울특별시 강남구 신사동 587-1번지 
3,서울특별시 강남구 삼성동 141-33번지 리치타워 
3,서울특별시 강남구 역삼동 602 르메르디앙서울호텔 
3,서울특별시 강남구 역삼동 603-6번지 
3,서울특별시 강남구 역삼동 678-27번지 지하1층 
3,"서울특별시 강남구 신사동 587-1번지 지하1층, 지하중층 "
3,서울특별시 강남구 역삼동 702-24번지 
3,서울특별시 강남구 삼성동 114-8번지 지하1층 
3,서울특별시 강남구 역삼동 678-27번지 지상 3층 
3,서울특별시 강남구 논현동 91-20번지 지하1층 
3,서울특별시 강남구 역삼동 678-30 지하1층 
3,서울특별시 강남구 삼성동 45-12번지 지하1층 
3,서울특별시 강남구 논현동 235-9번지 
3,서울특별시 강남구 청담동 68-7번지 지하1층 
3,서울특별시 강남구 역삼동 823-41 지하1층 
3,서울특별시 강남구 역삼동 823-2번지 (지하1층) 
3,서울특별시 강남구 역삼동 831-3번지 
3,서울특별시 강남구 역삼동 824-38번지 
3,서울특별시 강남구 삼성동 112-5번지 (3층) 
3,서울특별시 강남구 역삼동 823-11 지하1층 
3,서울특별시 강남구 삼성동 144-5번지 지하1층 
3,서울특별시 강남구 역삼동 677-13번지 지상2.3층 
3,서울특별시 강남구 역삼동 825-6번지 지하1층 
3,서울특별시 강남구 논현동 18-2번지 지하2층 
3,서울특별시 강남구 삼성동 142-14번지 지하1층 
3,서울특별시 강남구 역삼동 688-0번지 
3,서울특별시 강남구 논현동 118-17번지 지하1층 
3,서울특별시 강남구 역삼동 720-4번지 지하1층 
3,"서울특별시 강남구 역삼동 701-1번지 아르누보씨티 지하1,2층 "
3,서울특별시 강남구 역삼동 822번지 지하1 
3,서울특별시 강남구 논현동 18-2번지 지하1층 
3,서울특별시 강남구 논현동 118-16번지 지하1층 
3,서울특별시 강남구 역삼동 718-16번지 지하1층 
3,서울특별시 강남구 신사동 587-1 지상2층 
3,서울특별시 강남구 역삼동 825-29번지 지하1층 
3,서울특별시 강남구 역삼동 826-9번지 (지하1층) 
3,서울특별시 강남구 삼성동 143-16번지 
3,서울특별시 강남구 신사동 527-2번지 지하1층 
3,서울특별시 강남구 신사동 666-15번지 
3,서울특별시 강남구 역삼동 825-6번지 지하1층 
3,서울특별시 강남구 신사동 615-0번지 지하2호 
3,서울특별시 강남구 역삼동 718-23번지 
3,서울특별시 강남구 역삼동 826-41번지 지하1층 
3,"서울특별시 강남구 청담동 52-3번지 지하1,3층 "
3,서울특별시 강남구 신사동 614-1번지 지하1층 
3,서울특별시 강남구 역삼동 825-1번지 지하1층 
3,서울특별시 강남구 역삼동 831-28 지하1층 
3,서울특별시 강남구 역삼동 649-6번지 
3,서울특별시 강남구 역삼동 677-3번지 지하1층호
3,"서울특별시 강남구 삼성동 112-5번지 지하1,2,3층 "
3,서울특별시 강남구 역삼동 823-4번지 지하1층 
3,서울특별시 강남구 역삼동 602-0번지 
3,서울특별시 강남구 역삼동 702-28번지 
3,서울특별시 강남구 삼성동 143-48번지 
3,"서울특별시 강남구 청담동 129-0번지 지상13,14층 "
3,서울특별시 강남구 논현동 164-1번지 
3,서울특별시 강남구 논현동 6-0번지 
3,서울특별시 강남구 청담동 129-7번지 
3,서울특별시 강남구 역삼동 832-7번지 
3,서울특별시 강남구 역삼동 719-33번지 
3,서울특별시 강남구 논현동 236-8 글래드라이브호텔 
3,서울특별시 강남구 논현동 236-8 글래드라이브호텔 
3,서울특별시 강남구 청담동 41-3번지 
3,서울특별시 강남구 역삼동 649-7번지 
3,서울특별시 강남구 삼성동 1-3번지 
3,서울특별시 강남구 삼성동 117-0번지 
3,서울특별시 강남구 청담동 78-1번지 
3,서울특별시 강남구 역삼동 689-10번지 
3,서울특별시 강남구 논현동 241-10번지 
3,서울특별시 강남구 신사동 501-2번지 
3,서울특별시 강남구 역삼동 825-30번지 지하1층 
3,서울특별시 강남구 삼성동 141-10번지 
3,서울특별시 강남구 논현동 106번지 
3,서울특별시 강남구 역삼동 677-3번지 
3,서울특별시 강남구 역삼동 826-7 지하1층 
3,서울특별시 강남구 역삼동 677-18번지 
3,서울특별시 강남구 역삼동 826-36번지 
3,서울특별시 강남구 청담동 129-0번지 
3,"서울특별시 강남구 역삼동 823-43번지 지하1층,지상1층 "
3,서울특별시 강남구 역삼동 831-28번지 
3,서울특별시 강남구 청담동 129-11번지 지상16층 
3,서울특별시 강남구 역삼동 831-5번지 
3,서울특별시 강남구 역삼동 823-35번지 (94.7.20대치동911-8 에서이전) 
3,"서울특별시 강남구 역삼동 719-18번지 지상 4,5층 "
3,서울특별시 강남구 역삼동 719-18번지 지상6층~지상10층 
3,서울특별시 강남구 논현동 236-8번지 
3,서울특별시 강남구 청담동 91-2번지 .13.14.(논현동164에서97.3.3 이전) 
3,서울특별시 강남구 신사동 502-11번지 .12 
3,서울특별시 강남구 역삼동 680-0번지 
3,서울특별시 강남구 논현동 118-15번지 
3,서울특별시 강남구 논현동 152-0번지 
3,서울특별시 강남구 논현동 143-15번지 
3,서울특별시 강남구 역삼동 825-27 지하1층 
3,서울특별시 강남구 논현동 237-10번지 
3,서울특별시 강남구 논현동 202-7번지 
3,서울특별시 강남구 청담동 53-0번지 
3,서울특별시 강남구 역삼동 736-16번지 
3,서울특별시 강남구 역삼동 678-39번지 
3,서울특별시 강남구 삼성동 142-33번지 
3,서울특별시 강남구 역삼동 823-2번지 
3,"서울특별시 강남구 신사동 561-37번지 ,38 지하1층 "
3,서울특별시 강남구 역삼동 831-17번지 지하1층 
3,"서울특별시 강남구 역삼동 719-22 지하1층,지상1층 "
3,서울특별시 강남구 논현동 202-7번지 지하3층 
3,서울특별시 강남구 역삼동 678-20번지 지상2층 
3,서울특별시 강남구 역삼동 825-31번지 
3,서울특별시 강남구 논현동 164-18번지 지층 
3,서울특별시 강남구 신사동 588-21번지 
3,서울특별시 강남구 청담동 132-17번지 (지하1층) 
3,서울특별시 강남구 삼성동 159-1번지 
3,서울특별시 강남구 역삼동 702-28번지 지하1층 
3,서울특별시 강남구 청담동 71-8번지 
3,서울특별시 강남구 역삼동 677-16번지 
3,서울특별시 강남구 역삼동 705-27번지 
3,서울특별시 강남구 역삼동 604-6번지 
3,서울특별시 강남구 역삼동 735-29 지하1층 
3,서울특별시 강남구 논현동 6번지 지상1층 
3,서울특별시 강남구 역삼동 678-32번지 
3,서울특별시 강남구 삼성동 112-5번지 
3,서울특별시 강남구 삼성동 141-33번지 지하2층 202호 
3,"서울특별시 강남구 신사동 527-2번지 ,3 "
3,서울특별시 강남구 역삼동 677-20번지 (4.5.6층) 
3,"서울특별시 강남구 역삼동 677-20번지 (2,3층) "
3,서울특별시 강남구 역삼동 703-2번지 
3,서울특별시 강남구 논현동 202-7번지 
3,서울특별시 강남구 역삼동 823-4번지 
3,서울특별시 강남구 역삼동 718-20번지 
3,"서울특별시 강남구 삼성동 112-5번지 지하1,2,3층 "
3,서울특별시 강남구 역삼동 648-7번지 지하1층 
3,"서울특별시 강남구 역삼동 718-14번지 지상1,2층 "
3,서울특별시 강남구 역삼동 826-21번지 
3,서울특별시 강남구 논현동 5-0번지 
3,서울특별시 강남구 청담동 129-7번지 
3,서울특별시 강남구 역삼동 831-34번지 지하1층 
3,서울특별시 강남구 삼성동 144-12 지하1층 
3,서울특별시 강남구 역삼동 826-7번지 
3,서울특별시 강남구 역삼동 838-6번지 
3,서울특별시 강남구 역삼동 605-3 지하1층 
3,서울특별시 강남구 역삼동 678-9번지 지하1층 
3,서울특별시 강남구 삼성동 143-11번지 지하1층 
3,서울특별시 강남구 논현동 6-1번지 (1층) 
3,서울특별시 강남구 논현동 118-16번지 
3,"서울특별시 강남구 역삼동 809-8번지 ,16 "
3,서울특별시 강남구 청담동 53-7번지 
3,서울특별시 강남구 역삼동 703-0번지 
3,서울특별시 강남구 역삼동 677-21번지 지하2층 
3,서울특별시 강남구 삼성동 143-14번지 
3,"서울특별시 강남구 역삼동 831-0번지 혜천빌딩지하1층1,2호 "
3,서울특별시 강남구 역삼동 823-2번지 
3,서울특별시 강남구 삼성동 142-29번지 지상6층 
3,"서울특별시 강남구 역삼동 719-22 지상2,3층 "
3,서울특별시 강남구 역삼동 823-14번지 지하1층 
3,서울특별시 강남구 역삼동 678-20번지 
3,서울특별시 강남구 대치동 890-28번지 지하1층 
3,서울특별시 강남구 삼성동 143-35번지 지상3층 
3,서울특별시 강남구 논현동 248-7번지 지하1층 
3,"서울특별시 강남구 역삼동 602번지 지하1층, 지하2층 "
3,서울특별시 강남구 역삼동 678-29번지 
3,서울특별시 강남구 삼성동 144-23번지 
3,서울특별시 강남구 역삼동 736-17번지 
3,서울특별시 강남구 신사동 652-14번지 지하1층 
3,서울특별시 강남구 역삼동 677-11번지 지하2층 
3,서울특별시 강남구 역삼동 825-27번지 
3,서울특별시 강남구 논현동 164-11번지 
3,서울특별시 강남구 논현동 4-0번지 
3,서울특별시 강남구 역삼동 702-25번지 
3,서울특별시 강남구 삼성동 142-35번지 
3,서울특별시 강남구 삼성동 141-21번지 
3,서울특별시 송파구 방이동 28-2번지 
3,서울특별시 강남구 역삼동 736-17번지 
3,서울특별시 강남구 논현동 201-12번지 
3,서울특별시 강남구 삼성동 114-11번지 
3,서울특별시 강남구 삼성동 114-9번지 
3,서울특별시 강남구 신사동 502-7번지 지하1층 
3,서울특별시 강남구 논현동 152-0 지하1층(중층포함) 
3,"서울특별시 강남구 역삼동 719-18번지 지상 4,5층 "
3,서울특별시 강남구 역삼동 688-3번지 지하2층 
3,서울특별시 강남구 논현동 206-1번지 지상1층 
3,서울특별시 강남구 삼성동 143-11번지 지하동 1층호
3,서울특별시 강남구 역삼동 702-22번지 
3,서울특별시 강남구 삼성동 143-31 
3,서울특별시 강남구 논현동 236-8번지 
3,서울특별시 강남구 역삼동 822-5번지 
3,서울특별시 강남구 청담동 53-0번지 
3,서울특별시 강남구 역삼동 823-30번지 
3,서울특별시 강남구 삼성동 143-27번지 지상3층 
3,서울특별시 강남구 역삼동 823-4번지 지상3층 
3,서울특별시 강남구 삼성동 143-13번지 아라타워 지하1층 
3,"서울특별시 강남구 청담동 129번지 지하1,2층 "
3,서울특별시 강남구 삼성동 144-6번지 2층 
3,"서울특별시 강남구 삼성동 77-9번지 ,10(하와이호텔지하) "
3,서울특별시 강남구 삼성동 141-9번지 
3,서울특별시 강남구 삼성동 45-10번지 
3,서울특별시 강남구 역삼동 602-0번지 
3,서울특별시 강남구 논현동 211-22번지 
3,서울특별시 강남구 역삼동 705-25번지 
3,서울특별시 강남구 삼성동 143-13번지 지상4.5층 
3,서울특별시 강남구 논현동 236-8번지 
3,"서울특별시 강남구 역삼동 662-7번지 지상12층,13층 "
3,서울특별시 강남구 역삼동 649-7번지 지하1층 
3,서울특별시 강남구 역삼동 831-48번지 
3,서울특별시 강남구 역삼동 601-1번지 
3,서울특별시 강남구 역삼동 823-5 
3,서울특별시 강남구 역삼동 705-16번지 
3,서울특별시 강남구 역삼동 823-14번지 
3,서울특별시 강남구 역삼동 831-31번지 지하1층 
3,서울특별시 강남구 논현동 204-4 지상1층 
3,서울특별시 강남구 삼성동 141-31번지 지하1층 
3,서울특별시 강남구 역삼동 720-17번지 
3,서울특별시 강남구 역삼동 808-1번지 
3,서울특별시 강남구 역삼동 826-36번지 
3,서울특별시 강남구 삼성동 114-11번지 
3,서울특별시 강남구 삼성동 159-8번지 
3,서울특별시 강남구 삼성동 159-1번지 인터콘티넨    1호
3,서울특별시 강남구 삼성동 159-8번지 
3,"서울특별시 강남구 청담동 52-3번지 지하1층,지하3층 "
3,서울특별시 강남구 삼성동 144-6번지 
3,서울특별시 강남구 논현동 202-9번지 
3,서울특별시 강남구 대치동 891-50번지 지하1층 
3,서울특별시 강남구 역삼동 689-3번지 
3,서울특별시 강남구 논현동 118-17번지 118동 17호
3,서울특별시 강남구 삼성동 112-5번지 지상2층 
3,서울특별시 강남구 역삼동 605-17번지 
3,서울특별시 강남구 역삼동 702-28번지 지하1층 
3,서울특별시 강남구 대치동 891-50번지 
3,서울특별시 강남구 역삼동 838-4번지 지하1층 
3,서울특별시 강남구 역삼동 822-5번지 지상2층 
3,서울특별시 강남구 신사동 629-26번지 
3,서울특별시 강남구 역삼동 736-16번지 
3,서울특별시 강남구 역삼동 603-5번지 
3,서울특별시 강남구 역삼동 703-0번지 
3,"서울특별시 강남구 역삼동 825-22번지 ,23 "
3,서울특별시 강남구 역삼동 678-21번지 
3,서울특별시 강남구 역삼동 648-12번지 
3,서울특별시 강남구 역삼동 678-6번지 
3,서울특별시 강남구 역삼동 689-7번지 
3,서울특별시 강남구 역삼동 677-21번지 
3,서울특별시 강남구 역삼동 825-22번지 
3,서울특별시 강남구 역삼동 662-14번지 
3,서울특별시 강남구 삼성동 49-10번지 
3,서울특별시 강남구 역삼동 601-0번지 
3,서울특별시 강남구 논현동 201-7번지 
3,서울특별시 강남구 논현동 199번지 
3,서울특별시 강남구 삼성동 112-5번지 (3층) 
3,서울특별시 강남구 역삼동 718-20번지 
3,서울특별시 강남구 역삼동 651-2번지 지하1층 
3,서울특별시 강남구 역삼동 678-19번지 
3,서울특별시 강남구 역삼동 676-0번지 
3,서울특별시 강남구 역삼동 718-13번지 
3,서울특별시 강남구 역삼동 735-27번지 
3,서울특별시 송파구 방이동 34-4번지 
3,서울특별시 강남구 역삼동 689-8번지 지하1층 
3,서울특별시 강남구 삼성동 143-1번지 지하1층 
3,서울특별시 강남구 삼성동 143-8번지 지하1층 
3,서울특별시 강남구 역삼동 677-21번지 지상4층 
3,서울특별시 강남구 신사동 587-1 
3,서울특별시 강남구 역삼동 689-7번지 
3,서울특별시 강남구 역삼동 651-5번지 지하1층 
3,서울특별시 강남구 논현동 5-4번지 
3,서울특별시 강남구 개포동 0번지 
3,서울특별시 강남구 역삼동 606-3번지 
3,서울특별시 강남구 신사동 630-19번지 지하1층 
3,서울특별시 강남구 논현동 165-8번지 
3,서울특별시 강남구 청담동 129-5번지 
3,서울특별시 강남구 개포동 0번지 
3,서울특별시 강남구 역삼동 648-17번지 1층 
3,서울특별시 강남구 논현동 18-2번지 
3,서울특별시 강남구 논현동 98 지하1층 
3,서울특별시 강남구 역삼동 720-4번지 지하1층호
3,서울특별시 강남구 신사동 587-1번지 지하1층호
3,서울특별시 강남구 삼성동 112-5번지 
3,서울특별시 강남구 역삼동 603-5번지 지하1층 
3,서울특별시 강남구 신사동 563-17번지 
3,서울특별시 강남구 역삼동 682-20번지 지하1층 
3,"서울특별시 강남구 역삼동 678-27번지 지상1,2층 "
3,서울특별시 강남구 대치동 891-59번지 지하1층 
3,서울특별시 강남구 삼성동 144-12 지상 1층 
3,서울특별시 강남구 역삼동 705-22 
3,서울특별시 강남구 역삼동 831-24번지 지하1층 
3,서울특별시 강남구 논현동 143-15번지 
3,서울특별시 강남구 삼성동 143-27번지 
3,"서울특별시 강남구 역삼동 677-22번지 지상1층,지하1층 "
3,"서울특별시 강남구 삼성동 144-6번지 지상1,2층  지하1,2층 "
3,서울특별시 강남구 역삼동 662-7번지 
3,"서울특별시 강남구 역삼동 662-7번지 지하2,3층 "
3,서울특별시 강남구 역삼동 678-15번지 지하1층 
3,서울특별시 강남구 논현동 151-30번지 지상1층 
3,서울특별시 강남구 역삼동 719-18번지 지상 6~10층 
3,서울특별시 강남구 청담동 125-14번지 
3,서울특별시 강남구 논현동 200-0번지 지하1층 
3,서울특별시 강남구 역삼동 688번지 
3,서울특별시 강남구 삼성동 112-5번지 지하1중33호
3,"서울특별시 강남구 삼성동 142-16번지 지하1층,지상1층 "
3,서울특별시 강남구 역삼동 679-4번지 지하1층 
3,서울특별시 강남구 역삼동 720-18 지하1층 
3,서울특별시 강남구 신사동 501-0번지 
3,서울특별시 강남구 역삼동 719-18 시티타워 
3,서울특별시 강남구 역삼동 736-9 1층 
3,서울특별시 강남구 신사동 587-1 선샤인호텔 
3,서울특별시 강남구 역삼동 678-15번지 지하1층 
3,서울특별시 강남구 역삼동 832-23번지 
3,서울특별시 강남구 청담동 129-7번지 
3,서울특별시 강남구 역삼동 824-46번지 외22.23.24 
1,서울특별시 강남구 논현동 2-15 .16 지하1층 
1,서울특별시 강남구 역삼동 831-47번지 
1,서울특별시 강남구 신사동 588-19번지 
1,서울특별시 강남구 삼성동 143-26번지 
1,서울특별시 강남구 삼성동 44-18번지 
1,서울특별시 강남구 역삼동 662-17번지 지하2층 
1,서울특별시 강남구 논현동 248-7번지 
1,서울특별시 강남구 청담동 125-16 
1,서울특별시 강남구 역삼동 736-16 지하1층 
1,서울특별시 강남구 삼성동 143-35 
1,서울특별시 강남구 역삼동 831-27 
1,서울특별시 강남구 청담동 125-16 2층 
3,서울특별시 강남구 청담동 52-3 호텔프리마 지상11층
1,서울특별시 강남구 역삼동 824-8
1,"서울특별시 강남구 역삼동 677-20 지하1층, 지하2층"
1,"서울특별시 강남구 역삼동 736-35 지하1,2층 "
1,서울특별시 강남구 삼성동 144-6번지 
1,서울특별시 강남구 역삼동 824-7번지 4층 
1,서울특별시 강남구 역삼동 823-30 라인빌딩 
1,서울특별시 강남구 역삼동 705-14
3,서울특별시 강남구 논현동 91-7
1,서울특별시 강남구 역삼동 688-2 지하1층
1,서울특별시 강남구 역삼동 838-4 지하1층
1,서울특별시 강남구 역삼동 677-22
1,서울특별시 강남구 역삼동 677-22
1,서울특별시 강남구 역삼동 651-5 KH타워 
1,서울특별시 강남구 역삼동 826-8번지 지하1층 
1,서울특별시 강남구 논현동 242-53번지 가헌빌딩 
1,서울특별시 강남구 역삼동 736-35 프리즘빌딩 
1,서울특별시 강남구 신사동 587-1 선샤인호텔 별관 1층 
1,"서울특별시 강남구 신사동 587-1 선샤인호텔 별관2,3층 "
1,서울특별시 강남구 역삼동 825-29 지하1층 
3,서울특별시 송파구 방이동 34-4번지 
1,서울특별시 강남구 역삼동 718-14 지상 3~5층
1,서울특별시 강남구 삼성동 143-27 지상4층
1,서울특별시 강남구 논현동 204-4번지 지상2층 
1,서울특별시 강남구 대치동 891-59 지하1층 
1,서울특별시 강남구 역삼동 826-9번지 지하1층 
1,서울특별시 강남구 신사동 514-15번지 
1,서울특별시 강남구 신사동 652-14 지하1층
1,서울특별시 강남구 삼성동 143
1,서울특별시 강남구 삼성동 142-23 지하1층
1,서울특별시 강남구 역삼동 735-29
1,서울특별시 강남구 논현동 115-12번지 지하1층 
1,서울특별시 강남구 역삼동 824-8
1,서울특별시 강남구 삼성동 143-35 
1,서울특별시 강남구 역삼동 718-14
1,서울특별시 강남구 역삼동 819-9
3,"서울특별시 강남구 삼성동 144-6 지하1층,지하2층"
1,서울특별시 강남구 삼성동 143-27 지상3층
1,서울특별시 강남구 삼성동 142-46 지하1층 
1,서울특별시 강남구 역삼동 678-16번지 
1,서울특별시 강남구 논현동 152 엘리에나호텔 
1,서울특별시 강남구 역삼동 826-39 
1,서울특별시 강남구 역삼동 735-32 지하2층 
1,"서울특별시 강남구 삼성동 141-20 지상4,5,6층"
1,"서울특별시 강남구 역삼동 677-20 4,5층"
1,서울특별시 강남구 역삼동 705-16
1,서울특별시 강남구 역삼동 822-5 지하 1층
1,"서울특별시 강남구 역삼동 677-13 지하1,2층"
3,서울특별시 강남구 신사동 630-19 백영빌딩
1,서울특별시 강남구 삼성동 142-19 지하1층
1,"서울특별시 강남구 역삼동 678-24 지하1,2층"
1,서울특별시 강남구 역삼동 736-35 지상2층 
1,서울특별시 강남구 역삼동 736-17번지 지하1층 
1,서울특별시 강남구 역삼동 832-7번지 지하1층 
1,서울특별시 강남구 대치동 890-38번지 지하1층 
1,서울특별시 강남구 역삼동 705-6 
1,서울특별시 강남구 역삼동 604-11 
1,서울특별시 강남구 역삼동 702-25
1,서울특별시 강남구 삼성동 45-10 지하1층
1,서울특별시 강남구 신사동 502-5
1,서울특별시 강남구 역삼동 702-24 지하
1,서울특별시 강남구 삼성동 143-27 지상2층
1,서울특별시 강남구 역삼동 649-10 지하1층
1,서울특별시 강남구 역삼동 824-12 지하1층
3,서울특별시 강남구 역삼동 703-5
1,서울특별시 강남구 논현동 237-10 지하1층
1,서울특별시 강남구 역삼동 831-0 지하1층
3,서울특별시 강남구 삼성동 141-33 지하2층호
1,서울특별시 강남구 역삼동 703-0번지 지하1층 
1,서울특별시 강남구 역삼동 831-26번지 
1,서울특별시 강남구 대치동 890-61 지상3층 
1,서울특별시 강남구 청담동 125-16번지 
1,서울특별시 강남구 역삼동 678-8번지 
1,서울특별시 강남구 역삼동 824-7번지 지상3층 
1,서울특별시 강남구 논현동 84 지하1층 
1,서울특별시 강남구 청담동 125-12번지 지하1층 
1,서울특별시 강남구 청담동 124-5 .6지하1층
1,서울특별시 강남구 논현동 6-3 지층
1,서울특별시 강남구 논현동 151-30번지 
1,서울특별시 강남구 논현동 7-1 지하2층
3,서울특별시 강남구 논현동 151-30 지하1층
1,서울특별시 강남구 삼성동 141-20 지상7층
1,"서울특별시 강남구 역삼동 824-7 지하1층, 지상2층"
1,서울특별시 강남구 역삼동 822-5 지하2층
1,서울특별시 강남구 역삼동 718-16
3,서울특별시 강남구 논현동 204-6
1,서울특별시 강남구 논현동 200-6 지하1층
1,서울특별시 강남구 삼성동 143-29 지하1층 
1,서울특별시 강남구 논현동 211-20
1,서울특별시 강남구 역삼동 735-32 지하1층 
3,서울특별시 강남구 논현동 242-19 지하1층
1,"서울특별시 강남구 역삼동 678-33 지하1층, 지하2층"
1,서울특별시 강남구 역삼동 678-32
1,서울특별시 강남구 삼성동 144-21
1,"서울특별시 강남구 삼성동 141-20 지상2,3층"
1,"서울특별시 강남구 역삼동 718-14 지상1,2층"
3,서울특별시 강남구 청담동 41-0 지하1층
1,"서울특별시 강남구 대치동 890-61 지하1,2층 "
1,"서울특별시 강남구 대치동 890-33 지하1층, 지하2층 "
1,서울특별시 강남구 논현동 192-21 오헤븐 빌딩
1,서울특별시 강남구 역삼동 688-6 지하1층
3,서울특별시 강남구 논현동 151-30 지하1층
1,서울특별시 강남구 역삼동 653
1,서울특별시 강남구 역삼동 678-17 지하1층
1,서울특별시 강남구 역삼동 832-7 지하2층
1,"서울특별시 강남구 역삼동 678-31 지하1층, 지상1,2,3,4층 "
1,"서울특별시 강남구 역삼동 678-21 지상1,2,3층 "
1,서울특별시 강남구 역삼동 601-18 
1,서울특별시 강남구 논현동 248-7 지하1층 
1,서울특별시 강남구 역삼동 719-18 시티타워 6-10층 
