사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat(위도),lon(경도)
2017083100100120.0,2017년 8월 31일 08시,목요일,서울특별시 은평구 구산동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,남,11세,경상,37.50134617462879,126.937972146175
2017083100100643.0,2017년 8월 31일 23시,목요일,서울특별시 구로구 오류동,중상사고,0.0,1.0,3.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,19세,경상,보행자,여,31세,중상,37.60869105823151,126.90915815257264
2017090100100453.0,2017년 9월 1일 16시,금요일,서울특별시 송파구 가락동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,여,6세,부상신고,37.48666441452024,126.83897248337428
2017090100100562.0,2017년 9월 1일 18시,금요일,서울특별시 도봉구 창동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,65세,상해없음,보행자,여,7세,중상,37.499068675767866,127.12225937181329
2017090100100619.0,2017년 9월 1일 19시,금요일,서울특별시 마포구 상암동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,25세,상해없음,보행자,남,10세,경상,37.65072663026305,127.05182001531296
2017090200100197.0,2017년 9월 2일 10시,토요일,서울특별시 용산구 청파동3가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,10세,경상,37.57673726137397,126.89116627334188
2017090200100199.0,2017년 9월 2일 10시,토요일,서울특별시 도봉구 쌍문동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,45세,상해없음,보행자,남,5세,경상,37.54471077936478,126.96726014622394
2017090200100506.0,2017년 9월 2일 18시,토요일,서울특별시 도봉구 도봉동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,10세,경상,37.65080254326284,127.0296458898706
2017090300100218.0,2017년 9월 3일 13시,일요일,서울특별시 영등포구 양화동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,9세,상해없음,보행자,남,4세,부상신고,37.68179342972417,127.04419350663748
2017090300100273.0,2017년 9월 3일 15시,일요일,서울특별시 서초구 우면동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,33세,상해없음,보행자,남,4세,경상,37.548260197786064,126.88179809958524
2017090400100324.0,2017년 9월 4일 15시,월요일,서울특별시 강서구 방화동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,보행자,남,7세,경상,37.46605954041341,127.02680262455088
2017090500100366.0,2017년 9월 5일 16시,화요일,서울특별시 도봉구 쌍문동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,9세,경상,37.57611313872561,126.81821695075004
2017090500100435.0,2017년 9월 5일 18시,화요일,서울특별시 중랑구 면목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,31세,상해없음,보행자,여,11세,경상,37.658031577895215,127.03427126658742
2017090500100439.0,2017년 9월 5일 18시,화요일,서울특별시 강남구 일원동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,12세,경상,37.59086368333896,127.08499397708933
2017090600100100.0,2017년 9월 6일 08시,수요일,서울특별시 성북구 정릉동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,9세,경상,37.48297125591292,127.07982295254342
2017090600100317.0,2017년 9월 6일 15시,수요일,서울특별시 동작구 상도동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로부근,승용,남,62세,상해없음,보행자,남,12세,경상,37.60388333247992,127.0129818061367
2017090600100388.0,2017년 9월 6일 17시,수요일,서울특별시 동대문구 청량리동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,원동기,남,43세,상해없음,보행자,남,7세,경상,37.49927499746634,126.944096818495
2017090600100432.0,2017년 9월 6일 18시,수요일,서울특별시 강북구 미아동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,여,10세,부상신고,37.586800312404456,127.04160196143236
2017090600100542.0,2017년 9월 6일 20시,수요일,서울특별시 구로구 개봉동,중상사고,0.0,2.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,여,6세,중상,37.61170580152355,127.03503618826294
2017090700100513.0,2017년 9월 7일 20시,목요일,서울특별시 중랑구 면목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,보행자,남,10세,경상,37.497524961985455,126.85514474197036
2017090800100296.0,2017년 9월 8일 13시,금요일,서울특별시 서초구 방배동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,8세,중상,37.58887991334281,127.08992084532817
2017090800100490.0,2017년 9월 8일 18시,금요일,서울특별시 중랑구 면목동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,56세,상해없음,보행자,남,3세,중상,37.493160179238345,126.99130323868472
2017090900100196.0,2017년 9월 9일 10시,토요일,서울특별시 중랑구 묵동,경상사고,0.0,0.0,1.0,0.0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,26세,기타불명,37.57137766851642,127.08275801756714
2017090900100562.0,2017년 9월 9일 20시,토요일,서울특별시 강동구 성내동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,4세,중상,37.61202265296012,127.08113740569212
2017091000100312.0,2017년 9월 10일 16시,일요일,서울특별시 성북구 정릉동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,55세,상해없음,보행자,남,7세,경상,37.53161488065392,127.13021044003968
2017091000100341.0,2017년 9월 10일 17시,일요일,서울특별시 금천구 시흥동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,9세,경상,37.60840184425009,127.00714016762387
2017091100100372.0,2017년 9월 11일 14시,월요일,서울특별시 노원구 상계동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,33세,상해없음,보행자,여,8세,중상,37.4594413936641,126.90650132113387
2017091100100428.0,2017년 9월 11일 16시,월요일,서울특별시 금천구 시흥동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,보행자,남,3세,중상,37.65906650678979,127.06452456694616
2017091100100435.0,2017년 9월 11일 16시,월요일,서울특별시 은평구 진관동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,남,5세,경상,37.45614422521251,126.9050688113456
2017091200100125.0,2017년 9월 12일 08시,화요일,서울특별시 도봉구 쌍문동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,보행자,남,6세,경상,37.64806584564413,126.93022560804184
2017091300100412.0,2017년 9월 13일 16시,수요일,서울특별시 양천구 신월동,중상사고,0.0,1.0,2.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,48세,기타불명,보행자,여,38세,경상,37.649940168935785,127.02363186245108
2017091300100501.0,2017년 9월 13일 18시,수요일,서울특별시 중구 황학동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,38세,상해없음,보행자,남,9세,경상,37.52441223554921,126.83884326355876
2017091400100360.0,2017년 9월 14일 14시,목요일,서울특별시 강북구 미아동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,8세,경상,37.57142219925849,127.02311324462794
2017091400100542.0,2017년 9월 14일 18시,목요일,서울특별시 관악구 신림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,5세,경상,37.61531454831989,127.0336086943177
2017091500100617.0,2017년 9월 15일 20시,금요일,서울특별시 성북구 성북동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,여,10세,경상,37.481922768784166,126.90859697299948
2017091500100691.0,2017년 9월 15일 22시,금요일,서울특별시 서초구 반포동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,기타불명,미분류,기타불명,보행자,여,11세,경상,37.59295774413764,127.00831814634984
2017091700100185.0,2017년 9월 17일 12시,일요일,서울특별시 종로구 신문로2가,부상신고사고,0.0,0.0,0.0,2.0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,61세,상해없음,보행자,여,33세,부상신고,37.50096016941316,126.99415789966598
2017091700100311.0,2017년 9월 17일 16시,일요일,서울특별시 구로구 개봉동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,3세,부상신고,37.568369705623255,126.96893744671168
2017091700100350.0,2017년 9월 17일 17시,일요일,서울특별시 송파구 잠실동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,28세,상해없음,보행자,남,6세,중상,37.48984924987265,126.85419267570872
2017091800100296.0,2017년 9월 18일 12시,월요일,서울특별시 송파구 방이동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,화물,남,34세,상해없음,보행자,여,12세,경상,37.5093399481374,127.0912049913256
2017091900100311.0,2017년 9월 19일 15시,화요일,서울특별시 금천구 독산동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,남,8세,중상,37.51289715114686,127.11994924546904
2017091900100391.0,2017년 9월 19일 17시,화요일,서울특별시 노원구 하계동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,7세,중상,37.47134683187757,126.89906765432092
2017092000100142.0,2017년 9월 20일 08시,수요일,서울특별시 강동구 성내동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,36세,상해없음,보행자,남,7세,부상신고,37.63683311844317,127.07512708981837
2017092000100406.0,2017년 9월 20일 15시,수요일,서울특별시 중랑구 면목동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,9세,중상,37.532726800844216,127.12268955476333
2017092100100121.0,2017년 9월 21일 08시,목요일,서울특별시 성동구 금호동1가,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,12세,부상신고,37.58852976093108,127.08005712624454
2017092100100441.0,2017년 9월 21일 16시,목요일,서울특별시 구로구 구로동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,9세,경상,37.556752788563486,127.01978751539755
2017092100100474.0,2017년 9월 21일 17시,목요일,서울특별시 동대문구 장안동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,55세,상해없음,보행자,남,1세,경상,37.48685429106091,126.89107076305484
2017092200100424.0,2017년 9월 22일 16시,금요일,서울특별시 서초구 방배동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,보행자,여,13세,경상,37.566311248013214,127.07244798782226
2017092200100476.0,2017년 9월 22일 17시,금요일,서울특별시 송파구 방이동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,4세,부상신고,37.49010164642894,126.98645987428957
2017092300100200.0,2017년 9월 23일 10시,토요일,서울특별시 중랑구 망우동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,여,12세,경상,37.51355357898877,127.1166757467172
2017092300100270.0,2017년 9월 23일 12시,토요일,서울특별시 강서구 화곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,보행자,남,9세,경상,37.59193203104647,127.09676845200023
2017092300100528.0,2017년 9월 23일 18시,토요일,서울특별시 금천구 시흥동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,5세,중상,37.53943375618179,126.83653735003784
2017092300100675.0,2017년 9월 23일 21시,토요일,서울특별시 종로구 내자동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,보행자,남,35세,경상,37.461140925332245,126.91291053287192
2017092300100680.0,2017년 9월 23일 21시,토요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,18세,기타불명,보행자,남,4세,경상,37.57589903683157,126.97163591395258
2017092400100173.0,2017년 9월 24일 10시,일요일,서울특별시 노원구 상계동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,보행자,남,12세,경상,37.52840637556763,126.87548832228713
2017092400100283.0,2017년 9월 24일 14시,일요일,서울특별시 송파구 장지동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,남,8세,중상,37.680871969716144,127.05544922818122
2017092400100416.0,2017년 9월 24일 18시,일요일,서울특별시 송파구 마천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,75세,상해없음,보행자,여,8세,경상,37.47646749526231,127.14420122408036
2017092700100155.0,2017년 9월 27일 08시,수요일,서울특별시 강북구 번동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,단일로 - 기타,승용,여,49세,상해없음,보행자,남,7세,경상,37.49712448249332,127.15252011208308
2017092700100159.0,2017년 9월 27일 08시,수요일,서울특별시 양천구 신월동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,7세,부상신고,37.62798924138006,127.04097513082075
