사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,고속도로명
2022112100100079,2022년 11월 21일 08시,월요일,부산광역시 기장군 일광읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,화물,남,38세,경상,동해고속도로
2022112100100095,2022년 11월 21일 08시,월요일,강원도 강릉시 옥계면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,69세,상해없음,화물,남,47세,경상,동해고속도로
2022112300100128,2022년 11월 23일 10시,수요일,울산광역시 울주군 청량읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,58세,사망,,,,,동해고속도로
2022112500100305,2022년 11월 25일 15시,금요일,강원도 동해시 천곡동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,62세,중상,동해고속도로
2022112600100255,2022년 11월 26일 14시,토요일,부산광역시 기장군 기장읍,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,60세,부상신고,동해고속도로
2022120300100409,2022년 12월 3일 18시,토요일,부산광역시 기장군 기장읍,경상사고,0,0,4,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,29세,경상,동해고속도로
2022122100100066,2022년 12월 21일 07시,수요일,울산광역시 울주군 범서읍,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,서리/결빙,비,단일로 - 기타,승용,여,59세,경상,화물,남,62세,중상,동해고속도로
2022122400100299,2022년 12월 24일 15시,토요일,강원도 강릉시 성산면,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,18세,경상,동해고속도로
2022122600100046,2022년 12월 26일 07시,월요일,울산광역시 울주군 청량읍,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,45세,부상신고,동해고속도로
2022122700100094,2022년 12월 27일 08시,화요일,울산광역시 울주군 범서읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,65세,경상,동해고속도로
2022012700100517,2022년 1월 27일 21시,목요일,광주광역시 광산구 대산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,화물,남,52세,경상,무안광주고속도로
2022030500100295,2022년 3월 5일 16시,토요일,광주광역시 광산구 운수동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,여,43세,상해없음,무안광주고속도로
2022030800100356,2022년 3월 8일 18시,화요일,전라남도 나주시 문평면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,여,33세,경상,무안광주고속도로
2022033100100443,2022년 3월 31일 21시,목요일,전라남도 나주시 노안면,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,중상,승용,여,58세,중상,무안광주고속도로
2022070300100437,2022년 7월 3일 21시,일요일,전라남도 함평군 엄다면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,28세,경상,무안광주고속도로
2022071400100054,2022년 7월 14일 05시,목요일,전라남도 나주시 노안면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 터널,승용,남,51세,상해없음,화물,남,31세,경상,무안광주고속도로
2022072900100588,2022년 7월 29일 21시,금요일,광주광역시 광산구 지죽동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,36세,기타불명,승용,여,58세,경상,무안광주고속도로
2022073000100265,2022년 7월 30일 13시,토요일,전라남도 나주시 문평면,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,기타,비,단일로 - 기타,승용,남,65세,상해없음,승용,남,32세,경상,무안광주고속도로
2022080900100281,2022년 8월 9일 15시,화요일,전라남도 나주시 문평면,중상사고,0,1,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,경상,화물,남,50세,중상,무안광주고속도로
2022090900100482,2022년 9월 9일 21시,금요일,전라남도 함평군 엄다면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승용,남,28세,경상,무안광주고속도로
2022092300100411,2022년 9월 23일 16시,금요일,전라남도 나주시 노안면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,58세,상해없음,화물,남,54세,경상,무안광주고속도로
2022101200100127,2022년 10월 12일 08시,수요일,전라남도 나주시 문평면,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,경상,승용,남,50세,상해없음,무안광주고속도로
2022120900100070,2022년 12월 9일 07시,금요일,전라남도 나주시 문평면,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,19세,상해없음,화물,남,58세,중상,무안광주고속도로
2022121500100034,2022년 12월 15일 03시,목요일,전라남도 나주시 문평면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,43세,경상,화물,남,66세,중상,무안광주고속도로
2022011100100489,2022년 1월 11일 20시,화요일,부산광역시 금정구 두구동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,30세,상해없음,승용,남,55세,경상,부산외곽순환고속도로
2022011400100394,2022년 1월 14일 17시,금요일,경상남도 양산시 동면,중상사고,0,2,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,29세,중상,부산외곽순환고속도로
2022020400100489,2022년 2월 4일 22시,금요일,경상남도 김해시 진영읍,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,,,,,부산외곽순환고속도로
2022020500100377,2022년 2월 5일 22시,토요일,부산광역시 금정구 두구동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,여,19세,경상,부산외곽순환고속도로
2022021900100253,2022년 2월 19일 16시,토요일,경상남도 김해시 진영읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,55세,기타불명,승용,여,63세,경상,부산외곽순환고속도로
2022022200100107,2022년 2월 22일 10시,화요일,경상남도 김해시 대동면,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,부상신고,화물,남,51세,기타불명,부산외곽순환고속도로
2022031100100055,2022년 3월 11일 07시,금요일,경상남도 김해시 진영읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31세,상해없음,승용,남,32세,경상,부산외곽순환고속도로
2022032600100156,2022년 3월 26일 12시,토요일,경상남도 김해시 대동면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,26세,경상,부산외곽순환고속도로
2022032700100182,2022년 3월 27일 15시,일요일,부산광역시 기장군 일광면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,승용,여,44세,경상,부산외곽순환고속도로
2022040700100009,2022년 4월 7일 00시,목요일,부산광역시 금정구 노포동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,화물,남,54세,중상,부산외곽순환고속도로
2022041000100168,2022년 4월 10일 13시,일요일,부산광역시 금정구 노포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,23세,경상,부산외곽순환고속도로
2022050500100139,2022년 5월 5일 11시,목요일,경상남도 김해시 대동면,경상사고,0,0,6,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,34세,상해없음,승용,남,46세,경상,부산외곽순환고속도로
2022052100100228,2022년 5월 21일 12시,토요일,부산광역시 기장군 일광읍,중상사고,0,2,0,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,여,59세,중상,부산외곽순환고속도로
2022061400100241,2022년 6월 14일 12시,화요일,부산광역시 기장군 일광읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,젖음/습기,비,단일로 - 기타,화물,남,51세,상해없음,승용,여,42세,경상,부산외곽순환고속도로
2022070700100154,2022년 7월 7일 09시,목요일,경상남도 김해시 대동면,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,남,35세,중상,부산외곽순환고속도로
2022081200100154,2022년 8월 12일 10시,금요일,부산광역시 기장군 일광읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,사망,,,,,부산외곽순환고속도로
2022081300100255,2022년 8월 13일 14시,토요일,부산광역시 금정구 노포동,경상사고,0,0,1,4,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승용,남,41세,경상,부산외곽순환고속도로
2022082500100265,2022년 8월 25일 13시,목요일,경상남도 김해시 상동면,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,70세,사망,부산외곽순환고속도로
2022090700100364,2022년 9월 7일 14시,수요일,경상남도 김해시 대동면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,69세,상해없음,특수,남,46세,경상,부산외곽순환고속도로
2022091000100171,2022년 9월 10일 13시,토요일,경상남도 김해시 대동면,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,85세,상해없음,승용,남,59세,경상,부산외곽순환고속도로
2022092400100206,2022년 9월 24일 11시,토요일,경상남도 김해시 진영읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,35세,경상,부산외곽순환고속도로
2022092800100054,2022년 9월 28일 07시,수요일,부산광역시 기장군 일광읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,승용,여,28세,경상,부산외곽순환고속도로
2022110600100292,2022년 11월 6일 15시,일요일,부산광역시 기장군 일광읍,중상사고,0,1,1,3,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,57세,경상,부산외곽순환고속도로
2022111800100192,2022년 11월 18일 11시,금요일,부산광역시 기장군 철마면,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,화물,남,47세,상해없음,승용,남,47세,경상,부산외곽순환고속도로
2022120800100025,2022년 12월 8일 02시,목요일,경상남도 양산시 동면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,28세,상해없음,화물,남,46세,경상,부산외곽순환고속도로
2022121200100051,2022년 12월 12일 07시,월요일,경상남도 양산시 동면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 터널,화물,남,41세,상해없음,승용,남,54세,경상,부산외곽순환고속도로
2022121300100491,2022년 12월 13일 21시,화요일,부산광역시 기장군 일광읍,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,화물,남,58세,부상신고,부산외곽순환고속도로
2022122100100444,2022년 12월 21일 20시,수요일,부산광역시 기장군 일광읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,여,52세,경상,부산외곽순환고속도로
2022011400100018,2022년 1월 14일 02시,금요일,경상북도 군위군 효령면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,여,59세,경상,상주영천고속도로
2022011400100471,2022년 1월 14일 18시,금요일,경상북도 군위군 소보면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,여,25세,경상,상주영천고속도로
2022011500100084,2022년 1월 15일 09시,토요일,경상북도 군위군 소보면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,34세,경상,상주영천고속도로
2022012500100472,2022년 1월 25일 20시,화요일,경상북도 영천시 신녕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,화물,남,62세,경상,상주영천고속도로
2022012900100188,2022년 1월 29일 13시,토요일,경상북도 영천시 신녕면,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,남,30세,경상,상주영천고속도로
