사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
자전거사고,2022080600100036,2022년 8월 6일 04시,토요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,자전거,남,82세,부상신고,승용,남,69세,상해없음
자전거사고,2022080600100144,2022년 8월 6일 11시,토요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,55세,상해없음,보행자,남,60세,경상
자전거사고,2022080800100352,2022년 8월 8일 17시,월요일,부산광역시 사상구 삼락동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,40세,경상,보행자,여,61세,중상
자전거사고,2022081200100077,2022년 8월 12일 08시,금요일,부산광역시 동래구 명륜동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,자전거,남,75세,부상신고,승합,남,52세,상해없음
자전거사고,2022081200100293,2022년 8월 12일 14시,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,61세,기타불명,보행자,여,28세,경상
자전거사고,2022081200100401,2022년 8월 12일 17시,금요일,부산광역시 중구 남포동4가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,60세,상해없음,보행자,남,68세,경상
자전거사고,2022081200100499,2022년 8월 12일 19시,금요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,12세,상해없음,자전거,남,18세,경상
자전거사고,2022081400100207,2022년 8월 14일 16시,일요일,부산광역시 수영구 수영동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,59세,상해없음,자전거,남,58세,경상
자전거사고,2022081500100302,2022년 8월 15일 17시,월요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,19세,상해없음,보행자,남,39세,경상
자전거사고,2022081600100035,2022년 8월 16일 06시,화요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,53세,상해없음,보행자,여,83세,중상
자전거사고,2022081700100514,2022년 8월 17일 19시,수요일,부산광역시 수영구 수영동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,자전거,남,72세,부상신고,승용,여,43세,상해없음
자전거사고,2022081800100293,2022년 8월 18일 14시,목요일,부산광역시 서구 충무동1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,32세,경상,승용,남,61세,상해없음
자전거사고,2022082100100213,2022년 8월 21일 14시,일요일,부산광역시 강서구 신호동,사망사고,1,0,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,자전거,남,71세,사망,승용,남,58세,상해없음
자전거사고,2.02208E+15,2022년 8월 22일 18시,월요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 지하차도(도로)내,자전거,기타불명,미분류,기타불명,보행자,여,25세,경상
자전거사고,2022082300100049,2022년 8월 23일 06시,화요일,부산광역시 수영구 수영동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,56세,상해없음,보행자,남,84세,중상
자전거사고,2022082300100324,2022년 8월 23일 15시,화요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,46세,상해없음,보행자,남,46세,경상
자전거사고,2022082700100543,2022년 8월 27일 19시,토요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,보행자,여,72세,경상
자전거사고,2022083100100059,2022년 8월 31일 06시,수요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,59세,중상,승용,남,74세,상해없음
자전거사고,2.02209E+15,2022년 9월 3일 15시,토요일,부산광역시 부산진구 부전동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,자전거,남,89세,부상신고,승용,남,67세,상해없음
자전거사고,2022090700100034,2022년 9월 7일 03시,수요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,22세,경상,,,,
